tour_id,guide_name,city,tour_title,duration_hours,group_size_max,base_price_usd,years_of_experience,transport_included,meals_included,rating,number_of_reviews,cluster_label,available_datetime,accessibility,languages_spoken,long_tour,large_group,senior_guide,high_rating,price_score,rating_score,reviews_score,experience_score,duration_score,transport_score,meal_score,senior_guide_score,rating_bonus,tour_score,tour_description
453,sara ibrahim,Luxor,Private Karnak Sound & Light Dinner,7.0,2,179.57,14.0,1,1,5.0,62,Luxury,2026-12-28 08:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.4724270646649234,1.0,0.7069247313275021,0.7,0.7142857142857142,1,1,1,1,0.8454024607269391,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
454,sara ibrahim,Luxor,Private Karnak Sound & Light Dinner,7.0,2,179.57,14.0,1,1,5.0,62,Luxury,2026-03-03 16:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.4724270646649234,1.0,0.7069247313275021,0.7,0.7142857142857142,1,1,1,1,0.8454024607269391,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
455,sara ibrahim,Luxor,Private Karnak Sound & Light Dinner,7.0,2,179.57,14.0,1,1,5.0,62,Luxury,2026-02-04 08:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.4724270646649234,1.0,0.7069247313275021,0.7,0.7142857142857142,1,1,1,1,0.8454024607269391,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
456,sara ibrahim,Luxor,Private Karnak Sound & Light Dinner,7.0,2,179.57,14.0,1,1,5.0,62,Luxury,2026-12-02 09:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.4724270646649234,1.0,0.7069247313275021,0.7,0.7142857142857142,1,1,1,1,0.8454024607269391,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
457,sara ibrahim,Luxor,Private Karnak Sound & Light Dinner,7.0,2,179.57,14.0,1,1,5.0,62,Luxury,2026-12-19 14:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.4724270646649234,1.0,0.7069247313275021,0.7,0.7142857142857142,1,1,1,1,0.8454024607269391,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
458,sara ibrahim,Luxor,Private Karnak Sound & Light Dinner,7.0,2,179.57,14.0,1,1,5.0,62,Luxury,2026-07-03 08:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.4724270646649234,1.0,0.7069247313275021,0.7,0.7142857142857142,1,1,1,1,0.8454024607269391,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
459,sara ibrahim,Luxor,Private Karnak Sound & Light Dinner,7.0,2,179.57,14.0,1,1,5.0,62,Luxury,2026-03-14 11:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.4724270646649234,1.0,0.7069247313275021,0.7,0.7142857142857142,1,1,1,1,0.8454024607269391,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
460,sara ibrahim,Luxor,Private Karnak Sound & Light Dinner,7.0,2,179.57,14.0,1,1,5.0,62,Luxury,2026-03-06 10:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.4724270646649234,1.0,0.7069247313275021,0.7,0.7142857142857142,1,1,1,1,0.8454024607269391,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
461,sara ibrahim,Luxor,Private Karnak Sound & Light Dinner,7.0,2,179.57,14.0,1,1,5.0,62,Luxury,2026-07-03 11:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.4724270646649234,1.0,0.7069247313275021,0.7,0.7142857142857142,1,1,1,1,0.8454024607269391,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
462,omar hassan,Aswan,Private Philae & Nubian Heritage Tour,7.7,2,133.96,17.0,1,1,4.9,47,Luxury,2026-12-11 14:00:00,Limited accessibility,"Arabic, English, French",1,0,1,1,0.5966518125978562,0.98,0.6605258856581527,0.85,0.77,1,1,1,1,0.8447966526743237,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
463,omar hassan,Aswan,Private Philae & Nubian Heritage Tour,7.7,2,133.96,17.0,1,1,4.9,47,Luxury,2026-04-04 10:00:00,Limited accessibility,"Arabic, English, French",1,0,1,1,0.5966518125978562,0.98,0.6605258856581527,0.85,0.77,1,1,1,1,0.8447966526743237,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
464,omar hassan,Aswan,Private Philae & Nubian Heritage Tour,7.7,2,133.96,17.0,1,1,4.9,47,Luxury,2026-12-21 14:00:00,Limited accessibility,"Arabic, English, French",1,0,1,1,0.5966518125978562,0.98,0.6605258856581527,0.85,0.77,1,1,1,1,0.8447966526743237,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
465,omar hassan,Aswan,Private Philae & Nubian Heritage Tour,7.7,2,133.96,17.0,1,1,4.9,47,Luxury,2026-07-04 16:00:00,Limited accessibility,"Arabic, English, French",1,0,1,1,0.5966518125978562,0.98,0.6605258856581527,0.85,0.77,1,1,1,1,0.8447966526743237,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
466,omar hassan,Aswan,Private Philae & Nubian Heritage Tour,7.7,2,133.96,17.0,1,1,4.9,47,Luxury,2026-02-23 11:00:00,Limited accessibility,"Arabic, English, French",1,0,1,1,0.5966518125978562,0.98,0.6605258856581527,0.85,0.77,1,1,1,1,0.8447966526743237,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
467,omar hassan,Aswan,Private Philae & Nubian Heritage Tour,7.7,2,133.96,17.0,1,1,4.9,47,Luxury,2026-03-20 14:00:00,Limited accessibility,"Arabic, English, French",1,0,1,1,0.5966518125978562,0.98,0.6605258856581527,0.85,0.77,1,1,1,1,0.8447966526743237,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
468,mohamed ibrahim,Cairo,Helicopter Panorama Over the Pyramids,6.9,2,137.41,10.0,1,1,4.9,51,Luxury,2026-10-21 11:00:00,Limited accessibility,"Arabic, English, French",1,0,1,1,0.5967779799283995,0.98,0.6741832184154977,0.5,0.7263157894736842,1,1,1,1,0.8438551815440827,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
469,mohamed ibrahim,Cairo,Helicopter Panorama Over the Pyramids,6.9,2,137.41,10.0,1,1,4.9,51,Luxury,2026-07-04 10:00:00,Limited accessibility,"Arabic, English, French",1,0,1,1,0.5967779799283995,0.98,0.6741832184154977,0.5,0.7263157894736842,1,1,1,1,0.8438551815440827,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
470,mohamed ibrahim,Cairo,Helicopter Panorama Over the Pyramids,6.9,2,137.41,10.0,1,1,4.9,51,Luxury,2026-07-24 09:00:00,Limited accessibility,"Arabic, English, French",1,0,1,1,0.5967779799283995,0.98,0.6741832184154977,0.5,0.7263157894736842,1,1,1,1,0.8438551815440827,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
471,mohamed ibrahim,Cairo,Helicopter Panorama Over the Pyramids,6.9,2,137.41,10.0,1,1,4.9,51,Luxury,2026-10-17 11:00:00,Limited accessibility,"Arabic, English, French",1,0,1,1,0.5967779799283995,0.98,0.6741832184154977,0.5,0.7263157894736842,1,1,1,1,0.8438551815440827,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
472,mohamed ibrahim,Cairo,Helicopter Panorama Over the Pyramids,6.9,2,137.41,10.0,1,1,4.9,51,Luxury,2026-03-07 15:00:00,Limited accessibility,"Arabic, English, French",1,0,1,1,0.5967779799283995,0.98,0.6741832184154977,0.5,0.7263157894736842,1,1,1,1,0.8438551815440827,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
473,mohamed ibrahim,Cairo,Helicopter Panorama Over the Pyramids,6.9,2,137.41,10.0,1,1,4.9,51,Luxury,2026-02-22 15:00:00,Limited accessibility,"Arabic, English, French",1,0,1,1,0.5967779799283995,0.98,0.6741832184154977,0.5,0.7263157894736842,1,1,1,1,0.8438551815440827,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
474,mohamed ibrahim,Cairo,Helicopter Panorama Over the Pyramids,6.9,2,137.41,10.0,1,1,4.9,51,Luxury,2026-10-18 09:00:00,Limited accessibility,"Arabic, English, French",1,0,1,1,0.5967779799283995,0.98,0.6741832184154977,0.5,0.7263157894736842,1,1,1,1,0.8438551815440827,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
475,mohamed ibrahim,Cairo,Helicopter Panorama Over the Pyramids,6.9,2,137.41,10.0,1,1,4.9,51,Luxury,2026-06-27 09:00:00,Limited accessibility,"Arabic, English, French",1,0,1,1,0.5967779799283995,0.98,0.6741832184154977,0.5,0.7263157894736842,1,1,1,1,0.8438551815440827,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
476,mohamed ibrahim,Cairo,Helicopter Panorama Over the Pyramids,6.9,2,137.41,10.0,1,1,4.9,51,Luxury,2026-06-19 09:00:00,Limited accessibility,"Arabic, English, French",1,0,1,1,0.5967779799283995,0.98,0.6741832184154977,0.5,0.7263157894736842,1,1,1,1,0.8438551815440827,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
477,mohamed ibrahim,Cairo,Helicopter Panorama Over the Pyramids,6.9,2,137.41,10.0,1,1,4.9,51,Luxury,2026-09-12 15:00:00,Limited accessibility,"Arabic, English, French",1,0,1,1,0.5967779799283995,0.98,0.6741832184154977,0.5,0.7263157894736842,1,1,1,1,0.8438551815440827,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
478,mohamed ibrahim,Cairo,Helicopter Panorama Over the Pyramids,6.9,2,137.41,10.0,1,1,4.9,51,Luxury,2026-10-09 15:00:00,Limited accessibility,"Arabic, English, French",1,0,1,1,0.5967779799283995,0.98,0.6741832184154977,0.5,0.7263157894736842,1,1,1,1,0.8438551815440827,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
479,omar saad,Sharm El Sheikh,Private Blue Hole Deep Dive Tour,7.9,3,345.62,20.0,1,1,5.0,150,Luxury,2026-03-27 10:00:00,Limited accessibility,"Arabic, English, Spanish",1,0,1,1,0.0,1.0,0.8560762405436927,1.0,0.797979797979798,1,1,1,1,0.8438170399339029,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
480,omar saad,Sharm El Sheikh,Private Blue Hole Deep Dive Tour,7.9,3,345.62,20.0,1,1,5.0,150,Luxury,2026-02-04 15:00:00,Limited accessibility,"Arabic, English, Spanish",1,0,1,1,0.0,1.0,0.8560762405436927,1.0,0.797979797979798,1,1,1,1,0.8438170399339029,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
481,omar saad,Sharm El Sheikh,Private Blue Hole Deep Dive Tour,7.9,3,345.62,20.0,1,1,5.0,150,Luxury,2026-09-14 11:00:00,Limited accessibility,"Arabic, English, Spanish",1,0,1,1,0.0,1.0,0.8560762405436927,1.0,0.797979797979798,1,1,1,1,0.8438170399339029,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
482,omar saad,Sharm El Sheikh,Private Blue Hole Deep Dive Tour,7.9,3,345.62,20.0,1,1,5.0,150,Luxury,2026-07-25 14:00:00,Limited accessibility,"Arabic, English, Spanish",1,0,1,1,0.0,1.0,0.8560762405436927,1.0,0.797979797979798,1,1,1,1,0.8438170399339029,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
483,omar saad,Sharm El Sheikh,Private Blue Hole Deep Dive Tour,7.9,3,345.62,20.0,1,1,5.0,150,Luxury,2026-10-01 08:00:00,Limited accessibility,"Arabic, English, Spanish",1,0,1,1,0.0,1.0,0.8560762405436927,1.0,0.797979797979798,1,1,1,1,0.8438170399339029,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
484,fatma saad,Hurghada,VIP Liveaboard Dive Experience,6.6,3,329.42,11.0,1,1,5.0,179,Luxury,2026-06-26 15:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.0411572942135288,1.0,0.8860512315051267,0.55,0.6734693877551019,1,1,1,1,0.8429754760731447,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
485,fatma saad,Hurghada,VIP Liveaboard Dive Experience,6.6,3,329.42,11.0,1,1,5.0,179,Luxury,2026-06-25 08:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.0411572942135288,1.0,0.8860512315051267,0.55,0.6734693877551019,1,1,1,1,0.8429754760731447,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
486,fatma saad,Hurghada,VIP Liveaboard Dive Experience,6.6,3,329.42,11.0,1,1,5.0,179,Luxury,2026-09-26 16:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.0411572942135288,1.0,0.8860512315051267,0.55,0.6734693877551019,1,1,1,1,0.8429754760731447,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
487,fatma saad,Hurghada,VIP Liveaboard Dive Experience,6.6,3,329.42,11.0,1,1,5.0,179,Luxury,2026-04-11 08:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.0411572942135288,1.0,0.8860512315051267,0.55,0.6734693877551019,1,1,1,1,0.8429754760731447,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
488,fatma saad,Hurghada,VIP Liveaboard Dive Experience,6.6,3,329.42,11.0,1,1,5.0,179,Luxury,2026-04-10 09:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.0411572942135288,1.0,0.8860512315051267,0.55,0.6734693877551019,1,1,1,1,0.8429754760731447,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
489,fatma saad,Hurghada,VIP Liveaboard Dive Experience,6.6,3,329.42,11.0,1,1,5.0,179,Luxury,2026-03-15 15:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.0411572942135288,1.0,0.8860512315051267,0.55,0.6734693877551019,1,1,1,1,0.8429754760731447,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
490,fatma saad,Hurghada,VIP Liveaboard Dive Experience,6.6,3,329.42,11.0,1,1,5.0,179,Luxury,2026-07-18 16:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.0411572942135288,1.0,0.8860512315051267,0.55,0.6734693877551019,1,1,1,1,0.8429754760731447,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
491,fatma saad,Hurghada,VIP Liveaboard Dive Experience,6.6,3,329.42,11.0,1,1,5.0,179,Luxury,2026-07-20 11:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.0411572942135288,1.0,0.8860512315051267,0.55,0.6734693877551019,1,1,1,1,0.8429754760731447,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
492,fatma saad,Hurghada,VIP Liveaboard Dive Experience,6.6,3,329.42,11.0,1,1,5.0,179,Luxury,2026-03-04 11:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.0411572942135288,1.0,0.8860512315051267,0.55,0.6734693877551019,1,1,1,1,0.8429754760731447,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
493,khaled hassan,Hurghada,Private Red Sea Yacht & Diving,7.5,4,137.34,19.0,1,1,5.0,38,Luxury,2026-03-19 09:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.6002444987775062,1.0,0.6250973003350979,0.95,0.7653061224489796,1,1,1,1,0.842829387206423,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
494,khaled hassan,Hurghada,Private Red Sea Yacht & Diving,7.5,4,137.34,19.0,1,1,5.0,38,Luxury,2026-06-05 15:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.6002444987775062,1.0,0.6250973003350979,0.95,0.7653061224489796,1,1,1,1,0.842829387206423,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
495,khaled hassan,Hurghada,Private Red Sea Yacht & Diving,7.5,4,137.34,19.0,1,1,5.0,38,Luxury,2026-06-18 10:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.6002444987775062,1.0,0.6250973003350979,0.95,0.7653061224489796,1,1,1,1,0.842829387206423,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
496,khaled hassan,Hurghada,Private Red Sea Yacht & Diving,7.5,4,137.34,19.0,1,1,5.0,38,Luxury,2026-04-07 11:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.6002444987775062,1.0,0.6250973003350979,0.95,0.7653061224489796,1,1,1,1,0.842829387206423,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
497,khaled hassan,Hurghada,Private Red Sea Yacht & Diving,7.5,4,137.34,19.0,1,1,5.0,38,Luxury,2026-04-16 16:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.6002444987775062,1.0,0.6250973003350979,0.95,0.7653061224489796,1,1,1,1,0.842829387206423,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
498,khaled hassan,Hurghada,Private Red Sea Yacht & Diving,7.5,4,137.34,19.0,1,1,5.0,38,Luxury,2026-07-19 14:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.6002444987775062,1.0,0.6250973003350979,0.95,0.7653061224489796,1,1,1,1,0.842829387206423,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
499,khaled hassan,Hurghada,Private Red Sea Yacht & Diving,7.5,4,137.34,19.0,1,1,5.0,38,Luxury,2026-12-10 15:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.6002444987775062,1.0,0.6250973003350979,0.95,0.7653061224489796,1,1,1,1,0.842829387206423,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
500,khaled hassan,Hurghada,Private Red Sea Yacht & Diving,7.5,4,137.34,19.0,1,1,5.0,38,Luxury,2026-12-18 15:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.6002444987775062,1.0,0.6250973003350979,0.95,0.7653061224489796,1,1,1,1,0.842829387206423,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
501,khaled hassan,Hurghada,Private Red Sea Yacht & Diving,7.5,4,137.34,19.0,1,1,5.0,38,Luxury,2026-02-13 16:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.6002444987775062,1.0,0.6250973003350979,0.95,0.7653061224489796,1,1,1,1,0.842829387206423,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
502,mohamed saad,Hurghada,Private Red Sea Yacht & Diving,9.2,5,215.96,14.0,1,1,4.7,70,Luxury,2026-09-26 10:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.3714052858307136,0.94,0.7273221910012808,0.7,0.9387755102040816,1,1,1,1,0.8418486273537996,Explore the best of Marsa Alam with an expert guide. Discover historical sites and hidden gems.
503,mohamed saad,Hurghada,Private Red Sea Yacht & Diving,9.2,5,215.96,14.0,1,1,4.7,70,Luxury,2026-04-19 11:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.3714052858307136,0.94,0.7273221910012808,0.7,0.9387755102040816,1,1,1,1,0.8418486273537996,Explore the best of Marsa Alam with an expert guide. Discover historical sites and hidden gems.
504,mohamed saad,Hurghada,Private Red Sea Yacht & Diving,9.2,5,215.96,14.0,1,1,4.7,70,Luxury,2026-04-05 10:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.3714052858307136,0.94,0.7273221910012808,0.7,0.9387755102040816,1,1,1,1,0.8418486273537996,Explore the best of Marsa Alam with an expert guide. Discover historical sites and hidden gems.
505,mohamed saad,Hurghada,Private Red Sea Yacht & Diving,9.2,5,215.96,14.0,1,1,4.7,70,Luxury,2026-09-13 14:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.3714052858307136,0.94,0.7273221910012808,0.7,0.9387755102040816,1,1,1,1,0.8418486273537996,Explore the best of Marsa Alam with an expert guide. Discover historical sites and hidden gems.
506,mohamed saad,Hurghada,Private Red Sea Yacht & Diving,9.2,5,215.96,14.0,1,1,4.7,70,Luxury,2026-02-06 10:00:00,Wheelchair accessible,"Arabic, English, Spanish",1,0,1,1,0.3714052858307136,0.94,0.7273221910012808,0.7,0.9387755102040816,1,1,1,1,0.8418486273537996,Explore the best of Marsa Alam with an expert guide. Discover historical sites and hidden gems.
